Film_title,Director,Average_rating,Genres,Total_ratings,Film_URL,,,,
Men,Alex Garland,2.81,"['Fantasy', 'Horror', 'Thriller']",296787,https://letterboxd.com/film/men-2022/,,,,
Tokyo Story,Yasujirō Ozu,4.44,['Drama'],117221,https://letterboxd.com/film/tokyo-story/,,,,
Buster Keaton Rides Again,John Spotton,3.63,['Documentary'],775,https://letterboxd.com/film/buster-keaton-rides-again/,,,,
Emergency,Carey Williams,3.42,"['Drama', 'Comedy', 'Thriller']",28919,https://letterboxd.com/film/emergency-2022/,,,,
Ghoulies III: Ghoulies Go to College,John Carl Buechler,2.5,"['Horror', 'Fantasy', 'Comedy']",3535,https://letterboxd.com/film/ghoulies-iii-ghoulies-go-to-college/,,,,
On the Count of Three,Jerrod Carmichael,3.82,"['Comedy', 'Drama']",81340,https://letterboxd.com/film/on-the-count-of-three/,,,,
The Immigrant,Charlie Chaplin,3.68,"['Romance', 'Comedy']",16243,https://letterboxd.com/film/the-immigrant/,,,,
Senior Year,Alex Hardcastle,2.13,['Comedy'],147683,https://letterboxd.com/film/senior-year-2022/,,,,
Moon Knight,"Mohamed Diab, Justin Benson",3.58,['Mystery'],364741,https://letterboxd.com/film/moon-knight-2022/,,,,
Morbius,Daniel Espinosa,1.59,"['Science Fiction', 'Action', 'Fantasy']",339833,https://letterboxd.com/film/morbius/,,,,
Firestarter,Keith Thomas,1.72,"['Horror', 'Science Fiction']",38486,https://letterboxd.com/film/firestarter-1/,,,,
In My Skin,Marina de Van,3.5,"['Drama', 'Horror']",8577,https://letterboxd.com/film/in-my-skin/,,,,
Lips of Blood,Jean Rollin,3.25,"['Mystery', 'Horror']",6844,https://letterboxd.com/film/lips-of-blood/,,,,
Calvaire,Fabrice Du Welz,3.14,['Horror'],14496,https://letterboxd.com/film/calvaire/,,,,
Starving Generation,Léa Frédeval,2.72,['Comedy'],606,https://letterboxd.com/film/starving-generation/,,,,
Animal Farm,"Joy Batchelor, John Halas",3.36,"['Animation', 'Drama']",26141,https://letterboxd.com/film/animal-farm/,,,,
Charlotte's Web,Gary Winick,2.84,"['Fantasy', 'Comedy', 'Family']",91028,https://letterboxd.com/film/charlottes-web-2006/,,,,
The Crucible,Nicholas Hytner,3.25,"['History', 'Drama']",43382,https://letterboxd.com/film/the-crucible/,,,,
Fahrenheit 451,François Truffaut,3.52,"['Science Fiction', 'Drama']",31271,https://letterboxd.com/film/fahrenheit-451/,,,,
The Many Adventures of Winnie the Pooh,"John Lounsbery, Wolfgang Reitherman",3.75,"['Adventure', 'Animation', 'Family']",68005,https://letterboxd.com/film/the-many-adventures-of-winnie-the-pooh/,,,,
The Lorax,Chris Renaud,3.24,"['Animation', 'Family']",395257,https://letterboxd.com/film/the-lorax-2012/,,,,
Serial Mom,John Waters,3.8,"['Crime', 'Comedy']",79598,https://letterboxd.com/film/serial-mom/,,,,
The Enforcer,James Fargo,3.15,"['Crime', 'Action']",22485,https://letterboxd.com/film/the-enforcer-1976/,,,,
Skip Tracer,Zale Dalen,3.44,"['Crime', 'Drama']",424,https://letterboxd.com/film/skip-tracer/,,,,
The Valet,Richard Wong,3.1,"['Comedy', 'Romance']",14802,https://letterboxd.com/film/the-valet-2022/,,,,
"Love, Death & Robots: Jibaro",Alberto Mielgo,4.14,"['Horror', 'Animation', 'Adventure']",58669,https://letterboxd.com/film/love-death-robots-jibaro-2022/,,,,
Twentieth Century,Howard Hawks,3.59,"['Romance', 'Comedy']",9104,https://letterboxd.com/film/twentieth-century/,,,,
Stunt Rock,Brian Trenchard-Smith,3.12,"['Music', 'Action', 'Drama']",2010,https://letterboxd.com/film/stunt-rock/,,,,
Fantastic Beasts: The Secrets of Dumbledore,David Yates,2.56,"['Fantasy', 'Adventure']",353385,https://letterboxd.com/film/fantastic-beasts-the-secrets-of-dumbledore/,,,,
The Color of Pomegranates,Sergei Parajanov,4.14,"['History', 'Drama']",66527,https://letterboxd.com/film/the-color-of-pomegranates/,,,,
Kyiv Frescoes,Sergei Parajanov,3.79,['Drama'],1564,https://letterboxd.com/film/kyiv-frescoes/,,,,
Ukrainian Rhapsody,Sergei Parajanov,3.47,"['War', 'Romance', 'Music', 'Drama']",374,https://letterboxd.com/film/ukrainian-rhapsody/,,,,
The Manhandlers,Lee Madden,nan,"['Drama', 'Crime', 'Action']",68,https://letterboxd.com/film/the-manhandlers/,,,,
The Gray Man,"Joe Russo, Anthony Russo",2.77,"['Thriller', 'Action']",404277,https://letterboxd.com/film/the-gray-man-2022/,,,,
Elvis,Baz Luhrmann,3.35,"['History', 'Drama', 'Music']",909792,https://letterboxd.com/film/elvis-2022/,,,,
Doctor Strange in the Multiverse of Madness,Sam Raimi,2.94,"['Fantasy', 'Adventure', 'Action']",1588449,https://letterboxd.com/film/doctor-strange-in-the-multiverse-of-madness/,,,,
Top Gun: Maverick,Joseph Kosinski,3.97,"['Action', 'Drama']",1574738,https://letterboxd.com/film/top-gun-maverick/,,,,
The Black Phone,Scott Derrickson,3.26,"['Thriller', 'Horror']",913654,https://letterboxd.com/film/the-black-phone/,,,,
Ms. Marvel,"Adil El Arbi, Bilall Fallah",2.81,['Comedy'],139855,https://letterboxd.com/film/ms-marvel/,,,,
The Sea Beast,Chris Williams,3.4,"['Family', 'Fantasy', 'Action', 'Animation', 'Adventure']",144606,https://letterboxd.com/film/the-sea-beast-2022/,,,,
Last Night in Soho,Edgar Wright,3.42,"['Mystery', 'Horror']",817413,https://letterboxd.com/film/last-night-in-soho/,,,,
Marcel the Shell with Shoes On,Dean Fleischer Camp,4.24,"['Animation', 'Drama', 'Comedy', 'Family']",314606,https://letterboxd.com/film/marcel-the-shell-with-shoes-on-2021/,,,,
Jurassic World Dominion,Colin Trevorrow,2.24,"['Adventure', 'Action', 'Science Fiction']",439394,https://letterboxd.com/film/jurassic-world-dominion/,,,,
Fire of Love,Sara Dosa,4.12,['Documentary'],104163,https://letterboxd.com/film/fire-of-love-2022/,,,,
Out of Order,Carl Schenkel,3.46,['Thriller'],1112,https://letterboxd.com/film/out-of-order-1984/,,,,
Avenging Angel,Robert Vincent O'Neil,2.72,"['Thriller', 'Action', 'Crime']",2705,https://letterboxd.com/film/avenging-angel/,,,,
Prey,Dan Trachtenberg,3.57,"['Science Fiction', 'Action', 'Thriller']",448747,https://letterboxd.com/film/prey-2022/,,,,
Bullet Train,David Leitch,3.57,"['Thriller', 'Comedy', 'Action']",1545581,https://letterboxd.com/film/bullet-train/,,,,
Nope,Jordan Peele,3.69,"['Mystery', 'Science Fiction', 'Horror', 'Thriller']",1692481,https://letterboxd.com/film/nope/,,,,
American Psycho II: All American Girl,Morgan J. Freeman,1.58,"['Thriller', 'Horror']",32889,https://letterboxd.com/film/american-psycho-ii-all-american-girl/,,,,
Orphan: First Kill,William Brent Bell,2.72,"['Horror', 'Thriller']",194408,https://letterboxd.com/film/orphan-first-kill/,,,,
Minions: The Rise of Gru,Kyle Balda,3.15,"['Adventure', 'Family', 'Animation', 'Comedy']",490726,https://letterboxd.com/film/minions-the-rise-of-gru/,,,,
Purple Hearts,Elizabeth Allen Rosenbaum,2.35,"['Drama', 'Romance']",199903,https://letterboxd.com/film/purple-hearts-2022/,,,,
Lightyear,Angus MacLane,2.81,"['Science Fiction', 'Adventure', 'Family', 'Animation']",347219,https://letterboxd.com/film/lightyear-2022/,,,,
Not Okay,Quinn Shephard,2.84,"['Drama', 'Comedy']",174281,https://letterboxd.com/film/not-okay/,,,,
Dollman,Albert Pyun,2.8,"['Science Fiction', 'Action']",5100,https://letterboxd.com/film/dollman/,,,,
Glass Onion,Rian Johnson,3.41,"['Comedy', 'Crime', 'Mystery']",2066283,https://letterboxd.com/film/glass-onion/,,,,
Violent Night,Tommy Wirkola,3.01,"['Thriller', 'Fantasy', 'Comedy', 'Action']",242651,https://letterboxd.com/film/violent-night/,,,,
Guillermo del Toro's Pinocchio,"Mark Gustafson, Guillermo del Toro",3.99,"['Music', 'Family', 'Adventure', 'Animation', 'Drama', 'Fantasy']",568596,https://letterboxd.com/film/guillermo-del-toros-pinocchio/,,,,
The Fabelmans,Steven Spielberg,4,['Drama'],514477,https://letterboxd.com/film/the-fabelmans/,,,,
Black Adam,Jaume Collet-Serra,2.26,"['Science Fiction', 'Adventure', 'Action']",414021,https://letterboxd.com/film/black-adam/,,,,
See How They Run,Tom George,3.18,"['Comedy', 'Crime', 'Mystery']",243738,https://letterboxd.com/film/see-how-they-run-2022/,,,,
Pearl,Ti West,3.71,['Horror'],1443445,https://letterboxd.com/film/pearl-2022/,,,,
The Whale,Darren Aronofsky,3.66,['Drama'],908043,https://letterboxd.com/film/the-whale-2022/,,,,
We're All Going to the World's Fair,Jane Schoenbrun,3.08,"['Horror', 'Drama']",113845,https://letterboxd.com/film/were-all-going-to-the-worlds-fair/,,,,
Babylon,Damien Chazelle,3.84,"['Comedy', 'Drama']",831146,https://letterboxd.com/film/babylon-2022/,,,,
Last Holiday,Wayne Wang,3.54,"['Comedy', 'Drama', 'Adventure']",61927,https://letterboxd.com/film/last-holiday/,,,,
Powaqqatsi,Godfrey Reggio,3.65,['Documentary'],8884,https://letterboxd.com/film/powaqqatsi/,,,,
While You Were Sleeping,Jon Turteltaub,3.55,"['Comedy', 'Romance']",154652,https://letterboxd.com/film/while-you-were-sleeping/,,,,
Emily the Criminal,John Patton Ford,3.3,"['Thriller', 'Crime', 'Drama']",159304,https://letterboxd.com/film/emily-the-criminal/,,,,
Ninja: Shadow of a Tear,Isaac Florentine,3.15,"['Crime', 'Thriller', 'Action']",5313,https://letterboxd.com/film/ninja-shadow-of-a-tear/,,,,
Slaxx,Elza Kephart,2.76,"['Comedy', 'Horror']",15002,https://letterboxd.com/film/slaxx/,,,,
The Eternal Daughter,Joanna Hogg,3.29,"['Mystery', 'Drama']",27201,https://letterboxd.com/film/the-eternal-daughter/,,,,
Love Is News,Tay Garnett,3.44,"['Romance', 'Comedy']",1279,https://letterboxd.com/film/love-is-news/,,,,
Woooooo! Becoming Ric Flair,Ben Houser,3.4,['Documentary'],808,https://letterboxd.com/film/woooooo-becoming-ric-flair/,,,,
Klaus,Sergio Pablos,4.17,"['Comedy', 'Adventure', 'Animation', 'Fantasy', 'Family']",454393,https://letterboxd.com/film/klaus/,,,,
Bones and All,Luca Guadagnino,3.7,"['Horror', 'Drama', 'Romance']",799953,https://letterboxd.com/film/bones-and-all/,,,,
"Cry for Me, Billy",William A. Graham,3.28,['Western'],379,https://letterboxd.com/film/cry-for-me-billy/,,,,
The Invitation,Jessica M. Thompson,2.18,"['Thriller', 'Horror']",102754,https://letterboxd.com/film/the-invitation-2022-1/,,,,
Spirited,Sean Anders,2.86,['Comedy'],93714,https://letterboxd.com/film/spirited/,,,,
My Man Godfrey,Gregory La Cava,3.93,['Comedy'],27121,https://letterboxd.com/film/my-man-godfrey/,,,,
Thirteen Lives,Ron Howard,3.75,"['Drama', 'Thriller']",64076,https://letterboxd.com/film/thirteen-lives/,,,,
The Banshees of Inisherin,Martin McDonagh,4.11,"['Comedy', 'Drama']",1017016,https://letterboxd.com/film/the-banshees-of-inisherin/,,,,
Aftersun,Charlotte Wells,4.22,['Drama'],1143761,https://letterboxd.com/film/aftersun/,,,,
The Menu,Mark Mylod,3.53,"['Comedy', 'Thriller', 'Horror']",2331290,https://letterboxd.com/film/the-menu-2022/,,,,
Ticket to Paradise,Ol Parker,2.73,"['Romance', 'Drama', 'Comedy']",159768,https://letterboxd.com/film/ticket-to-paradise-2022/,,,,
The Thing from Another World,Christian Nyby,3.39,"['Horror', 'Drama', 'Science Fiction']",33825,https://letterboxd.com/film/the-thing-from-another-world/,,,,
Them!,Gordon Douglas,3.48,"['Horror', 'Science Fiction']",20909,https://letterboxd.com/film/them/,,,,
The Deadly Mantis,Nathan Juran,2.68,"['Science Fiction', 'Horror']",2685,https://letterboxd.com/film/the-deadly-mantis/,,,,
It Came from Beneath the Sea,Robert Gordon,2.84,"['Adventure', 'Horror', 'Science Fiction']",4962,https://letterboxd.com/film/it-came-from-beneath-the-sea/,,,,
Tarantula,Jack Arnold,3.13,"['Science Fiction', 'Horror']",9086,https://letterboxd.com/film/tarantula/,,,,
Empire of the Ants,Bert I. Gordon,2.53,"['Science Fiction', 'Horror']",3189,https://letterboxd.com/film/empire-of-the-ants/,,,,
Night of the Lepus,William F. Claxton,2.45,"['Horror', 'Science Fiction']",5348,https://letterboxd.com/film/night-of-the-lepus/,,,,
The Brothers Lionheart,Olle Hellbom,3.57,"['Family', 'Fantasy', 'Adventure']",3609,https://letterboxd.com/film/the-brothers-lionheart/,,,,
Sherman's March,Ross McElwee,3.9,['Documentary'],4503,https://letterboxd.com/film/shermans-march/,,,,
God's Country,Julian Higgins,3.23,"['Mystery', 'Drama', 'Western', 'Thriller']",5691,https://letterboxd.com/film/gods-country-2022/,,,,
M3GAN,Gerard Johnstone,2.74,"['Horror', 'Science Fiction']",653183,https://letterboxd.com/film/m3gan/,,,,
TÁR,Todd Field,3.93,"['Music', 'Drama']",547656,https://letterboxd.com/film/tar-2022/,,,,
Massage Parlor Murders,"Alex Stevens, Chester Fox",2.62,"['Crime', 'Horror', 'Thriller', 'Mystery']",1348,https://letterboxd.com/film/massage-parlor-murders/,,,,
Cat Person,Susanna Fogel,2.67,"['Thriller', 'Comedy']",26749,https://letterboxd.com/film/cat-person/,,,,
Fancy Dance,Erica Tremblay,3.56,['Drama'],13668,https://letterboxd.com/film/fancy-dance-2023/,,,,
A Little Prayer,Angus MacLachlan,3.4,['Drama'],738,https://letterboxd.com/film/a-little-prayer/,,,,
Mon Oncle,Jacques Tati,4.04,['Comedy'],43004,https://letterboxd.com/film/mon-oncle/,,,,
Plane,Jean-François Richet,2.85,"['Action', 'Thriller', 'Adventure']",95745,https://letterboxd.com/film/plane-2023/,,,,
Cash Cow,Matt Barats,nan,['Documentary'],157,https://letterboxd.com/film/cash-cow-2023/,,,,
Pianoforte,Jakub Piątek,3.6,['Documentary'],1491,https://letterboxd.com/film/pianoforte-2023/,,,,
Shadows: The Making Of Nope,nan,3.73,"['Documentary', 'TV Movie']",927,https://letterboxd.com/film/shadows-the-making-of-nope/,,,,
Azur & Asmar: The Princes' Quest,Michel Ocelot,4.23,"['Family', 'Animation']",34836,https://letterboxd.com/film/azur-asmar-the-princes-quest/,,,,
Casablanca,Michael Curtiz,4.27,"['Drama', 'Romance']",580165,https://letterboxd.com/film/casablanca/,,,,
Hustle,Jeremiah Zagar,3.55,"['Comedy', 'Drama']",333519,https://letterboxd.com/film/hustle-2022/,,,,
Barbarian,Zach Cregger,3.46,"['Mystery', 'Horror']",1073264,https://letterboxd.com/film/barbarian-2022/,,,,
The Last Duel,Ridley Scott,3.73,"['History', 'Drama', 'Action']",291796,https://letterboxd.com/film/the-last-duel-2021/,,,,
Alita: Battle Angel,Robert Rodriguez,3.2,"['Adventure', 'Science Fiction', 'Action']",343564,https://letterboxd.com/film/alita-battle-angel/,,,,
DC League of Super-Pets,Jared Stern,2.88,"['Comedy', 'Family', 'Science Fiction', 'Animation', 'Action']",86710,https://letterboxd.com/film/dc-league-of-super-pets/,,,,
Nightwatch,Ole Bornedal,3.39,"['Horror', 'Thriller']",11367,https://letterboxd.com/film/nightwatch-1994/,,,,
Stargate,Roland Emmerich,3.19,"['Action', 'Adventure', 'Science Fiction']",71849,https://letterboxd.com/film/stargate/,,,,
In China They Eat Dogs,Lasse Spang Olsen,3.68,"['Action', 'Comedy', 'Crime']",8142,https://letterboxd.com/film/in-china-they-eat-dogs/,,,,
Strange World,Don Hall,2.8,"['Fantasy', 'Family', 'Animation', 'Adventure', 'Science Fiction']",112004,https://letterboxd.com/film/strange-world-2022/,,,,
A Cure for Wellness,Gore Verbinski,3.13,"['Mystery', 'Science Fiction', 'Horror']",161364,https://letterboxd.com/film/a-cure-for-wellness/,,,,
The Green Knight,David Lowery,3.69,"['Adventure', 'Fantasy', 'Drama']",482310,https://letterboxd.com/film/the-green-knight/,,,,
All Quiet on the Western Front,Edward Berger,4.03,"['History', 'Drama', 'War']",786518,https://letterboxd.com/film/all-quiet-on-the-western-front-2022/,,,,
Ran,Akira Kurosawa,4.51,"['Drama', 'History', 'Action']",165907,https://letterboxd.com/film/ran/,,,,
M,Fritz Lang,4.31,"['Thriller', 'Drama', 'Crime']",169748,https://letterboxd.com/film/m/,,,,
The Passion of Joan of Arc,Carl Theodor Dreyer,4.43,"['History', 'Drama']",110050,https://letterboxd.com/film/the-passion-of-joan-of-arc/,,,,
Wings of Desire,Wim Wenders,4.31,"['Drama', 'Romance', 'Fantasy']",140285,https://letterboxd.com/film/wings-of-desire/,,,,
Samurai Rebellion,Masaki Kobayashi,4.27,"['Drama', 'Action', 'History']",17948,https://letterboxd.com/film/samurai-rebellion/,,,,
The Conformist,Bernardo Bertolucci,4.19,['Drama'],58688,https://letterboxd.com/film/the-conformist/,,,,
Limelight,Charlie Chaplin,4.11,"['Drama', 'Music', 'Romance']",20177,https://letterboxd.com/film/limelight/,,,,
Boys Don't Cry,Kimberly Peirce,3.69,"['Crime', 'Drama']",68998,https://letterboxd.com/film/boys-dont-cry/,,,,
Jean de Florette,Claude Berri,4.02,['Drama'],17316,https://letterboxd.com/film/jean-de-florette/,,,,
When Marnie Was There,Hiromasa Yonebayashi,3.86,"['Mystery', 'Family', 'Animation', 'Drama']",224811,https://letterboxd.com/film/when-marnie-was-there/,,,,
The Bob's Burgers Movie,"Bernard Derriman, Loren Bouchard",3.54,"['Adventure', 'Comedy', 'Animation']",127124,https://letterboxd.com/film/the-bobs-burgers-movie/,,,,
Flesh and Fantasy,Julien Duvivier,3.38,"['Mystery', 'Romance', 'Horror', 'Thriller']",1380,https://letterboxd.com/film/flesh-and-fantasy/,,,,
Lady in a Cage,Walter Grauman,3.39,"['Thriller', 'Mystery', 'Drama', 'Horror']",3980,https://letterboxd.com/film/lady-in-a-cage/,,,,
Run Rabbit Run,Daina Reid,2.3,"['Horror', 'Thriller']",42973,https://letterboxd.com/film/run-rabbit-run-2023/,,,,
Infinity Pool,Brandon Cronenberg,3.12,"['Science Fiction', 'Horror']",358325,https://letterboxd.com/film/infinity-pool/,,,,
Fearless Hyena,Jackie Chan,3.45,"['Action', 'Comedy']",5572,https://letterboxd.com/film/fearless-hyena/,,,,
Stars at Noon,Claire Denis,2.99,"['Drama', 'Thriller', 'Romance']",18218,https://letterboxd.com/film/stars-at-noon/,,,,
Knock at the Cabin,M. Night Shyamalan,2.87,"['Mystery', 'Horror', 'Thriller']",415893,https://letterboxd.com/film/knock-at-the-cabin/,,,,
Old,M. Night Shyamalan,2.45,"['Thriller', 'Mystery', 'Horror']",554071,https://letterboxd.com/film/old-2021/,,,,
Black Panther: Wakanda Forever,Ryan Coogler,3.33,"['Adventure', 'Science Fiction', 'Action']",970395,https://letterboxd.com/film/black-panther-wakanda-forever/,,,,
Flux Gourmet,Peter Strickland,3.28,"['Horror', 'Drama', 'Comedy']",14306,https://letterboxd.com/film/flux-gourmet/,,,,
Om Shanti Om,Farah Khan,3.95,"['Thriller', 'Drama', 'Comedy']",45631,https://letterboxd.com/film/om-shanti-om/,,,,
Puss in Boots: The Last Wish,Joel Crawford,4.14,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure']",1340527,https://letterboxd.com/film/puss-in-boots-the-last-wish/,,,,
You People,Kenya Barris,2.22,"['Comedy', 'Romance']",138800,https://letterboxd.com/film/you-people-2023/,,,,
Avatar: The Way of Water,James Cameron,3.61,"['Action', 'Adventure', 'Science Fiction']",1641897,https://letterboxd.com/film/avatar-the-way-of-water/,,,,
Triangle of Sadness,Ruben Östlund,3.69,"['Drama', 'Comedy']",744778,https://letterboxd.com/film/triangle-of-sadness/,,,,
Talk to Me,"Michael Philippou, Danny Philippou",3.51,['Horror'],1032036,https://letterboxd.com/film/talk-to-me-2022/,,,,
A Thousand and One,A.V. Rockwell,3.79,"['Drama', 'Crime']",31577,https://letterboxd.com/film/a-thousand-and-one/,,,,
Theater Camp,"Nick Lieberman, Molly Gordon",3.76,['Comedy'],239027,https://letterboxd.com/film/theater-camp-2023/,,,,
You Hurt My Feelings,Nicole Holofcener,3.35,"['Romance', 'Drama', 'Comedy']",69098,https://letterboxd.com/film/you-hurt-my-feelings-2023/,,,,
Shortcomings,Randall Park,3.22,"['Comedy', 'Drama', 'Romance']",25257,https://letterboxd.com/film/shortcomings/,,,,
Rye Lane,Raine Allen-Miller,3.89,"['Comedy', 'Romance']",142663,https://letterboxd.com/film/rye-lane/,,,,
Magazine Dreams,Elijah Bynum,3.4,['Drama'],8771,https://letterboxd.com/film/magazine-dreams/,,,,
Kokomo City,D. Smith,3.87,['Documentary'],10610,https://letterboxd.com/film/kokomo-city/,,,,
Dungeons & Dragons: Honor Among Thieves,"John Francis Daley, Jonathan Goldstein",3.51,"['Comedy', 'Fantasy', 'Adventure']",620257,https://letterboxd.com/film/dungeons-dragons-honor-among-thieves/,,,,
Without Warning,Greydon Clark,2.66,"['Science Fiction', 'Horror']",5360,https://letterboxd.com/film/without-warning-1980/,,,,
Air,Ben Affleck,3.55,"['Drama', 'History']",456991,https://letterboxd.com/film/air-2023/,,,,
65,"Scott Beck, Bryan Woods",2.13,"['Action', 'Science Fiction', 'Adventure']",174450,https://letterboxd.com/film/65/,,,,
Sunshine,Danny Boyle,3.71,"['Drama', 'Science Fiction', 'Thriller']",186598,https://letterboxd.com/film/sunshine-2007/,,,,
